,Time,Target,Performance,Time_1,Target_1,Performance_1,Time_2,Target_2,Performance_2,Time_3,Target_3,Performance_3,Time_4,Target_4,Performance_4
0,0,4.002905368804932,0.000000000000000,Device: K-Grip,,,Device: K-Grip,,,Device: K-Grip,,,Device: K-Grip,,
1,0.013324999999999818,4.002905368804932,0.000000000000000,Time,Target,Performance,Time,Target,Performance,Time,Target,Performance,Time,Target,Performance
26,0.34672699999999984,3.871822118759155,0.000000000000000,0.32007800000000136,0.000000000000000,0.047749999910593,0.31997000000000114,-,0.000000000000000,0.31995999999999186,-,0.000000000000000,0.31997099999999046,-,0.000000000000000
27,0.36006299999999963,3.871822118759155,0.000000000000000,0.33342399999999905,-,0.030349999666214,0.33329499999999823,-,0.000000000000000,0.33328499999998895,10.531800270080566,0.000000000000000,0.3332960000000021,-,0.000000000000000
28,0.37337699999999996,3.895820617675781,0.000000000000000,0.34673799999999755,0.000000000000000,0.015949999913573,0.3466310000000085,-,0.000000000000000,0.3466100000000006,-,0.000000000000000,0.3466210000000137,-,0.000000000000000
29,0.38671299999999975,3.895820617675781,0.000000000000000,0.3600630000000019,-,0.000000000000000,0.3599560000000056,2.026461124420166,0.000000000000000,0.3599349999999977,-,0.000000000000000,0.35995699999999486,-,0.000000000000000
30,0.400038,3.895820617675781,0.000000000000000,0.3733989999999976,-,0.027450000867248,0.37338800000000627,-,0.000000000000000,0.37337699999999313,-,0.000000000000000,0.37338800000000627,10.531800270080566,0.000000000000000
31,0.4133629999999998,3.895820617675781,0.000000000000000,0.38672400000000196,-,0.021749999374151,0.38672299999999815,-,0.000000000000000,0.3867019999999902,-,0.000000000000000,0.3867129999999888,-,0.000000000000000
32,0.4268049999999998,3.948967695236206,0.000000000000000,0.40004899999999904,-,0.010150000452995,0.4000480000000098,-,0.000000000000000,0.40002700000000185,10.531800270080566,0.000000000000000,0.40003800000000045,-,0.000000000000000
33,0.44012999999999963,3.948967695236206,0.000000000000000,0.41338500000000206,-,0.000000000000000,0.4133730000000069,-,0.000000000000000,0.41336299999999754,10.531800270080566,0.000000000000000,0.41338500000000933,-,0.000000000000000
34,0.45345499999999994,4.023760318756104,0.000000000000000,0.42669900000000055,-,0.007249999791384,0.42670900000000256,-,0.000000000000000,0.4266879999999946,-,0.000000000000000,0.4267099999999919,-,0.000000000000000
35,0.46677999999999975,4.023760318756104,0.000000000000000,0.4400350000000035,-,0.004350000061095,0.44002300000000105,-,0.000000000000000,0.4400129999999917,-,0.000000000000000,0.4400240000000049,-,0.000000000000000
36,0.4801149999999998,4.023760318756104,0.000000000000000,0.4533700000000026,-,0.030349999666214,0.45334799999999814,-,0.000000000000000,0.4533379999999888,-,0.000000000000000,0.45334900000001654,-,0.010150000452995
37,0.4934399999999996,3.936999797821045,0.000000000000000,0.4666849999999977,-,0.000000000000000,0.46668400000000837,-,0.000000000000000,0.46667299999999523,-,0.000000000000000,0.46669500000000697,-,0.000000000000000
38,0.5067649999999999,3.936999797821045,0.000000000000000,0.48001000000000205,-,0.041949998587370,0.48000900000000546,-,0.000000000000000,0.4799979999999923,-,0.000000000000000,0.4800100000000093,-,0.000000000000000
39,0.5200899999999997,3.980265855789185,0.000000000000000,0.49334500000000114,-,0.027450000867248,0.49333400000000255,-,0.000000000000000,0.49333400000000255,-,0.000000000000000,0.49333499999999186,-,0.000000000000000
40,0.533426,3.980265855789185,0.000000000000000,0.5066699999999983,-,0.033250000327826,0.5066589999999996,-,0.000000000000000,0.5066480000000011,-,0.000000000000000,0.5066700000000128,-,0.010150000452995
41,0.5467509999999998,3.980265855789185,0.000000000000000,0.520101999999999,-,0.021749999374151,0.5199950000000099,-,0.000000000000000,0.5199839999999968,-,0.000000000000000,0.5199850000000151,-,0.000000000000000
42,0.560076,3.936937808990479,0.000000000000000,0.5334270000000033,-,0.010150000452995,0.533320000000007,-,0.000000000000000,0.5333089999999938,-,0.000000000000000,0.533320000000007,-,0.000000000000000
43,0.5734009999999998,3.936937808990479,0.000000000000000,0.546762999999999,-,0.027450000867248,0.546645000000004,-,0.000000000000000,0.546633999999991,-,0.000000000000000,0.5466560000000172,-,0.000000000000000
44,0.5867259999999996,3.988452434539795,0.000000000000000,0.5600880000000034,0.000000000000000,0.027450000867248,0.5599700000000012,-,0.000000000000000,0.5599590000000025,-,0.000000000000000,0.5599700000000012,-,0.000000000000000
45,0.6000619999999999,3.988452434539795,0.000000000000000,0.5734130000000005,-,0.007249999791384,0.5734120000000111,-,0.000000000000000,0.5734119999999966,-,0.000000000000000,0.5734020000000019,-,0.000000000000000
46,0.6133869999999997,3.935415744781494,0.000000000000000,0.5867479999999996,0.000000000000000,0.036150000989437,0.5867370000000083,-,0.000000000000000,0.5867259999999951,-,0.000000000000000,0.5867369999999937,-,0.000000000000000
47,0.6268179999999998,3.935415744781494,0.000000000000000,0.6000630000000019,-,0.000000000000000,0.6000620000000053,-,0.000000000000000,0.6000509999999922,-,0.000000000000000,0.6000620000000053,-,0.000000000000000
48,0.640154,3.935415744781494,0.000000000000000,0.613398000000001,0.000000000000000,0.041949998587370,0.6133870000000025,-,0.000000000000000,0.613398000000001,-,0.000000000000000,0.613387000000017,-,0.000000000000000
49,0.6534789999999998,3.935415744781494,0.000000000000000,0.6267229999999981,-,0.050650000572205,0.6267220000000089,-,0.000000000000000,0.6267119999999995,-,0.000000000000000,0.6267119999999995,-,0.000000000000000
50,0.6668039999999996,3.923651456832886,0.030349999666214,0.6400480000000025,0.000000000000000,0.030349999666214,0.6400470000000059,-,0.000000000000000,0.6400369999999966,-,0.000000000000000,0.6400480000000098,-,0.000000000000000
51,0.6801399999999999,3.923651456832886,0.000000000000000,0.6533729999999995,-,0.027450000867248,0.6533720000000031,-,0.000000000000000,0.6533729999999923,-,0.000000000000000,0.6533729999999923,-,0.000000000000000
52,0.6934539999999997,3.971394777297974,0.000000000000000,0.6667090000000025,-,0.036150000989437,0.6666970000000001,-,0.000000000000000,0.6666869999999908,-,0.000000000000000,0.666698000000004,-,0.000000000000000
53,0.7067899999999999,3.971394777297974,0.000000000000000,0.6800339999999997,-,0.007249999791384,0.6800219999999972,-,0.000000000000000,0.680023000000001,-,0.000000000000000,0.6800340000000142,-,0.000000000000000
54,0.720125,3.967287302017212,0.000000000000000,0.6933589999999967,-,0.018850000575185,0.6933580000000075,-,0.000000000000000,0.6933579999999929,-,0.000000000000000,0.6933479999999982,-,0.000000000000000
55,0.7334399999999996,3.967287302017212,0.000000000000000,0.7066940000000032,-,0.027450000867248,0.7066830000000045,-,0.000000000000000,0.70668299999999,10.291640281677246,0.000000000000000,0.7066840000000084,-,0.000000000000000
56,0.7467749999999996,3.967287302017212,0.000000000000000,0.7201259999999966,-,0.010150000452995,0.7200080000000016,-,0.000000000000000,0.7199979999999924,-,0.000000000000000,0.7200089999999909,-,0.000000000000000
57,0.7601109999999999,3.993227005004883,0.000000000000000,0.733451000000001,-,0.036150000989437,0.7333439999999973,-,0.000000000000000,0.7333329999999987,-,0.000000000000000,0.7333340000000026,-,0.000000000000000
58,0.7734249999999997,3.993227005004883,0.000000000000000,0.7467869999999966,-,0.024650000035763,0.7466690000000089,-,0.000000000000000,0.7466579999999958,-,0.007249999791384,0.7466590000000142,-,0.000000000000000
59,0.7867609999999999,3.993227005004883,0.000000000000000,0.760112000000001,-,0.021749999374151,0.759994000000006,-,0.000000000000000,0.7599829999999929,-,0.000000000000000,0.759994000000006,-,0.000000000000000
60,0.8000749999999999,3.994959354400635,0.000000000000000,0.7734259999999995,-,0.015949999913573,0.7734360000000016,0.000000000000000,0.000000000000000,0.7734259999999922,-,0.000000000000000,0.7734370000000054,-,0.000000000000000
61,0.8134109999999996,3.994959354400635,0.000000000000000,0.7867620000000024,-,0.000000000000000,0.7867609999999986,-,0.000000000000000,0.7867509999999893,-,0.000000000000000,0.7867509999999893,-,0.000000000000000
62,0.8268429999999999,3.943299055099487,0.000000000000000,0.8000970000000016,-,0.010150000452995,0.8000860000000103,0.000000000000000,0.000000000000000,0.8000760000000009,-,0.000000000000000,0.8000869999999995,-,0.000000000000000
63,0.8401679999999997,3.943299055099487,0.000000000000000,0.8134219999999986,-,0.000000000000000,0.8134110000000073,-,0.000000000000000,0.813400999999998,-,0.000000000000000,0.8134120000000111,-,0.000000000000000
64,0.8535029999999997,3.999773025512695,0.013050000183284,0.826747000000003,-,0.007249999791384,0.826747000000003,-,0.000000000000000,0.8267359999999899,-,0.000000000000000,0.8267369999999937,-,0.000000000000000
65,0.8668279999999999,3.999773025512695,0.000000000000000,0.8400720000000002,-,0.004350000061095,0.8400720000000002,-,0.000000000000000,0.8400509999999922,-,0.000000000000000,0.8400720000000147,10.531800270080566,0.000000000000000
66,0.8801529999999997,3.999773025512695,0.000000000000000,0.8533969999999972,-,0.000000000000000,0.8533969999999972,-,0.000000000000000,0.8533859999999986,9.399961471557617,0.000000000000000,0.8533969999999972,-,0.000000000000000
67,0.893489,3.925590991973877,0.000000000000000,0.8667439999999987,-,0.007249999791384,0.8667220000000089,-,0.000000000000000,0.8667109999999957,-,0.000000000000000,0.8667220000000089,-,0.000000000000000
68,0.9068139999999999,3.925590991973877,0.000000000000000,0.8800579999999972,0.000000000000000,0.010150000452995,0.8800570000000006,-,0.000000000000000,0.8800359999999928,-,0.000000000000000,0.8800469999999914,-,0.010150000452995
69,0.9201389999999997,3.925590991973877,0.000000000000000,0.8933830000000016,-,0.041949998587370,0.8933819999999978,-,0.000000000000000,0.8933609999999899,-,0.000000000000000,0.8933830000000016,-,0.000000000000000
70,0.933464,3.941148042678833,0.000000000000000,0.9067189999999973,-,0.056449998170137,0.9067070000000095,-,0.000000000000000,0.9066970000000001,-,0.000000000000000,0.9067080000000133,-,0.000000000000000
71,0.9467889999999998,3.941148042678833,0.000000000000000,0.9201500000000015,-,0.036150000989437,0.9200430000000052,-,0.000000000000000,0.9200219999999972,-,0.000000000000000,0.9200329999999958,-,0.000000000000000
72,0.960125,3.934898853302002,0.000000000000000,0.9334749999999985,-,0.013050000183284,0.9333570000000037,-,0.000000000000000,0.9333469999999943,8.917662620544434,0.000000000000000,0.9333580000000075,-,0.000000000000000
73,0.9734499999999998,3.934898853302002,0.000000000000000,0.9468110000000015,-,0.030349999666214,0.9466929999999993,-,0.000000000000000,0.94668299999999,8.645571708679199,0.000000000000000,0.94668299999999,-,0.000000000000000
74,0.9867749999999996,3.934898853302002,0.000000000000000,0.960125,-,0.000000000000000,0.9600290000000096,-,0.000000000000000,0.9600080000000016,-,0.000000000000000,0.9600290000000096,-,0.000000000000000
75,1.0001,3.964701414108276,0.000000000000000,0.973461000000003,-,0.027450000867248,0.9734500000000117,-,0.000000000000000,0.973449999999997,-,0.000000000000000,0.9734500000000117,10.531800270080566,0.000000000000000
76,1.0134349999999999,3.964701414108276,0.000000000000000,0.9867969999999987,-,0.030349999666214,0.9867750000000087,-,0.000000000000000,0.9867639999999955,-,0.000000000000000,0.9867749999999942,-,0.000000000000000
